displacement,true_force,predicted_force
5.3137,0.7791544,0.7817843
5.3137593,0.7876593,0.798245
5.313825,0.7765542,0.7825617
5.31393,0.76410997,0.77318305
5.31398,0.7540619,0.7608619
5.31416,0.7588911,0.7731789
5.3155,0.79425997,0.7968916
5.3169,0.7552354,0.7619524
5.32008,0.74171597,0.7378571
5.32111,0.78048265,0.7867996
5.3228993,0.7822592,0.789437
5.3235507,0.76169175,0.7691217
5.32443,0.74405366,0.7636986
5.3418603,0.7569844,0.7667343
5.35043,0.777687,0.7836296
5.3505297,0.7700111,0.77611136
5.3507047,0.77719057,0.7813329
5.3518195,0.7652638,0.7775759
5.35215,0.7518208,0.7622183
5.35215,0.77061945,0.7763157
5.3525743,0.76212317,0.7679799
5.3527193,0.7426544,0.75647527
5.3529005,0.76086473,0.7692457
5.3529654,0.77668643,0.7817126
5.353295,0.7888811,0.7980053
5.35342,0.78168184,0.78683525
5.3541994,0.7684136,0.77663124
5.35447,0.7940744,0.8025685
5.3550906,0.7829206,0.7933896
5.35516,0.7720426,0.7712411
5.3579206,0.76018566,0.76646376
5.3616996,0.75639427,0.758594
5.3628306,0.7542421,0.75911885
5.37165,0.7718243,0.7820675
5.39228,0.7599509,0.76841015
5.3923254,0.7868334,0.78884286
5.393265,0.77182525,0.78095406
5.39328,0.7694407,0.7706762
5.393955,0.75803673,0.7690184
5.394055,0.7892206,0.79053086
5.397,0.763302,0.7808352
5.40044,0.7815545,0.7883878
5.401165,0.78918684,0.7956793
5.403595,0.79257894,0.79485893
5.4049,0.7541036,0.77300817
5.43029,0.776345,0.7760376
5.43084,0.786065,0.79225284
5.43127,0.7735777,0.7857173
5.4326205,0.7640042,0.7731271
5.4333243,0.78503287,0.7907455
5.4334993,0.77722394,0.7853958
5.4338555,0.74758756,0.7549295
5.43422,0.7733755,0.7868199
5.4350944,0.8073774,0.8094172
5.44093,0.7857491,0.7926474
5.4419703,0.7766202,0.78605634
5.444095,0.79767746,0.79913646
5.451985,0.7815929,0.79055864
5.4706197,0.7827799,0.78118074
5.4708295,0.7718529,0.7839317
5.4713006,0.7835963,0.78486943
5.4715247,0.7846228,0.79510003
5.4716196,0.76982695,0.7725651
5.4723096,0.7671053,0.77633303
5.4731207,0.7985064,0.80689174
5.4732504,0.77560776,0.7828084
5.4735,0.7726947,0.77898335
5.4735,0.7723832,0.7784673
5.4744344,0.805934,0.8148591
5.4745793,0.75365627,0.7597298
5.4768553,0.7731774,0.77949375
5.47792,0.7735339,0.78982514
5.48309,0.7983723,0.80661446
5.4832106,0.7701092,0.77286714
5.48375,0.76778823,0.7731963
5.4837756,0.77053577,0.7752654
5.5013247,0.7747538,0.78462636
5.5107093,0.7948429,0.80077755
5.5111804,0.7943531,0.7990623
5.5119805,0.7740341,0.77701986
5.5122495,0.8079215,0.82407004
5.5127206,0.77925944,0.7936031
5.5129094,0.7750653,0.7766182
5.5131993,0.77481925,0.78196925
5.51387,0.80052894,0.80353034
5.51395,0.7829193,0.79080147
5.5142007,0.78633153,0.7942717
5.5148096,0.798993,0.81017274
5.5148807,0.81054294,0.8194936
5.5151854,0.78655535,0.7895439
5.515515,0.8150258,0.81781006
5.517845,0.7786305,0.78396726
5.5209002,0.7941056,0.8010319
5.5229,0.7687541,0.78106743
5.52401,0.8048726,0.81098455
5.5507154,0.78040916,0.79314756
5.5518904,0.78371984,0.7908688
5.5519996,0.79285043,0.794012
5.5528345,0.7872471,0.7887323
5.55291,0.7796762,0.78647935
5.5529504,0.784091,0.7917437
5.5529656,0.78371686,0.7946135
5.55318,0.78136104,0.7876322
5.5532994,0.7989595,0.8041842
5.553665,0.80478674,0.8129087
5.5537696,0.80623746,0.8052589
5.55386,0.80839676,0.81906956
5.5551,0.79205424,0.8002547
5.5555906,0.7945485,0.7936503
5.5560994,0.82022107,0.82203704
5.5574193,0.7821058,0.78827816
5.55793,0.78209364,0.79866666
5.55928,0.7979673,0.8093212
5.5606,0.8058028,0.8132871
5.5606,0.7978649,0.80518013
5.5635905,0.77993786,0.7845425
5.5645194,0.78833,0.7966142
5.5655446,0.7732421,0.79146403
5.576305,0.8050177,0.8081897
5.5821257,0.7841058,0.79362845
5.5902705,0.8019328,0.80775934
5.591095,0.8039779,0.8093182
5.5913005,0.7764079,0.7827614
5.5927005,0.7827395,0.79175264
5.5935445,0.807564,0.81712884
5.59372,0.8026632,0.8086988
5.5937247,0.79136556,0.79959434
5.593925,0.7892741,0.79956776
5.59446,0.8174817,0.82729334
5.5946245,0.780636,0.79201216
5.5948997,0.8071925,0.81851906
5.5951104,0.79813606,0.7980539
5.59716,0.7858393,0.80298465
5.5987096,0.8060927,0.81040406
5.6001945,0.8080333,0.8176444
5.6020007,0.7741161,0.78329414
5.6020093,0.78376853,0.78675216
5.6024203,0.7822975,0.78692716
5.602875,0.801409,0.8070305
5.6148496,0.77048093,0.7666244
5.6297994,0.8013792,0.8069162
5.6305003,0.7998783,0.7990768
5.6317205,0.79271716,0.7996002
5.6327205,0.79503196,0.799745
5.6328807,0.7778932,0.7895831
5.6328807,0.7974454,0.80806464
5.6330495,0.821337,0.83669764
5.6344647,0.8227228,0.8318501
5.6348453,0.79570085,0.80937433
5.6372647,0.7910666,0.7969511
5.6541295,0.77377826,0.77109903
5.6610694,0.7920332,0.80238396
5.6712103,0.7865211,0.79211545
5.6712394,0.8107929,0.8166351
5.67149,0.80531937,0.8036518
5.6717405,0.7926965,0.79456186
5.6721606,0.79780793,0.804011
5.6725245,0.8182213,0.82796496
5.6727405,0.79415166,0.79766303
5.6728444,0.7938947,0.794675
5.673565,0.81906116,0.8179747
5.6736646,0.79535866,0.80155903
5.6737204,0.81117964,0.8176157
5.67469,0.7956318,0.79721874
5.67498,0.80082935,0.8138511
5.6756005,0.8071521,0.8070075
5.6756005,0.83049566,0.83444774
5.6782994,0.7959587,0.81188095
5.680935,0.80971533,0.82189775
5.6829996,0.7934721,0.7961795
5.6957006,0.8164277,0.8206424
5.7099195,0.8094979,0.815687
5.7108107,0.7906501,0.796738
5.7111154,0.8097352,0.8080693
5.71122,0.79667157,0.79887515
5.7121897,0.79554325,0.80774385
5.7122903,0.79846966,0.8022602
5.712375,0.82281685,0.83214825
5.71281,0.8017763,0.8095551
5.71323,0.787291,0.79896003
5.7132497,0.8061808,0.8168448
5.7133703,0.79941434,0.8059482
5.7139807,0.80546224,0.8127662
5.71426,0.80935603,0.82194126
5.7220197,0.8157277,0.8261223
5.7228956,0.80767065,0.81756884
5.7250447,0.78871876,0.79727596
5.7262,0.795152,0.79606
5.7489595,0.84996784,0.85298723
5.7508955,0.8111271,0.81140447
5.7521596,0.80377626,0.816174
5.752545,0.810216,0.82112145
5.75293,0.827804,0.83975095
5.7531805,0.8158177,0.8204131
5.7533197,0.80238116,0.8037192
5.753365,0.8248265,0.82699007
5.7533994,0.8065901,0.81999356
5.7535806,0.8078451,0.8133231
5.7538557,0.8192131,0.82348853
5.7541394,0.7922052,0.80371433
5.7543902,0.8041398,0.81061506
5.75452,0.8141973,0.8223937
5.7551455,0.8076692,0.8172849
5.755215,0.804395,0.8064744
5.7602744,0.82265216,0.83540034
5.7607245,0.82502484,0.8352453
5.7625003,0.7969192,0.8087948
5.762585,0.81763655,0.8247767
5.76419,0.7926836,0.80170506
5.7758994,0.82486814,0.82896584
5.79097,0.8076189,0.8205751
5.7910895,0.8175126,0.8169695
5.7911706,0.79965645,0.8060914
5.7915244,0.8057615,0.80762243
5.7925,0.8368589,0.85323524
5.79256,0.8190296,0.82468635
5.7926507,0.831392,0.8405477
5.7931056,0.8081078,0.8149425
5.7931056,0.7968135,0.80822974
5.79345,0.8034274,0.8175274
5.79425,0.8168385,0.82475513
5.7943997,0.8090752,0.81096244
5.7945795,0.82883143,0.8340136
5.7953997,0.81748843,0.8204594
5.7963405,0.82425517,0.827723
5.79868,0.80969435,0.82499444
5.799175,0.8282241,0.83166486
5.7999396,0.82790107,0.8396092
5.80146,0.80530596,0.8069984
5.8027754,0.8174392,0.8264484
5.8035154,0.8023608,0.81350076
5.8037105,0.8221749,0.82932615
5.8050394,0.81681556,0.81123096
5.8212895,0.80946594,0.8200317
5.8311954,0.82024294,0.82020646
5.83252,0.8092117,0.81806916
5.8331995,0.81959534,0.82986873
5.8332796,0.81266373,0.8179468
5.8338895,0.82271296,0.82520396
5.8340406,0.8288005,0.8354078
5.8349047,0.8182622,0.83157617
5.8359904,0.8459116,0.8510278
5.8362393,0.8224498,0.82493585
5.83889,0.81444454,0.8293524
5.8432956,0.81061345,0.8145394
5.8452997,0.8026149,0.8108526
5.8621497,0.81445795,0.8245067
5.86808,0.85854775,0.8647848
5.86885,0.8253932,0.83398575
5.8707156,0.832351,0.83873546
5.8720593,0.80986315,0.8124524
5.87252,0.83903897,0.84886914
5.8727,0.8166881,0.820818
5.87585,0.82656693,0.82927096
5.8761854,0.8277488,0.83579314
5.8786893,0.81882155,0.8336556
5.8836203,0.81697625,0.81939256
5.8841944,0.82300603,0.832651
5.8855004,0.8267337,0.8202142
5.8856654,0.8117428,0.82773834
5.895085,0.8014588,0.7984664
5.89571,0.8370656,0.84134036
5.909935,0.8303211,0.83821243
5.9109845,0.8285508,0.8289296
5.91106,0.83285856,0.83757526
5.911075,0.8349697,0.84275866
5.9135504,0.8210385,0.8216434
5.9138646,0.8279996,0.82920104
5.9138646,0.8210229,0.82867414
5.9142995,0.8485898,0.8609354
5.9144206,0.8413879,0.84663516
5.9144297,0.8247537,0.8318117
5.9145746,0.81871396,0.83053344
5.9147,0.8406104,0.8508103
5.9147844,0.8306978,0.8400273
5.9150896,0.8279368,0.83457816
5.9153204,0.8484765,0.85967225
5.9156,0.83262014,0.83358127
5.916225,0.83156043,0.83368236
5.9214654,0.84221387,0.8527655
5.9226,0.82826996,0.8397014
5.9231405,0.8203572,0.82394177
5.92321,0.8188455,0.8236241
5.9238505,0.84382564,0.8533183
5.9238744,0.82877195,0.8370896
5.9249697,0.8155145,0.83214706
5.9364095,0.84215087,0.8455287
5.950615,0.8409373,0.8470623
5.9514546,0.83540916,0.834754
5.9527006,0.8232281,0.835001
5.95285,0.83637816,0.8419796
5.9535403,0.8266036,0.8328144
5.954125,0.8482002,0.84757656
5.9542303,0.8314951,0.8387925
5.9556956,0.8317507,0.84484637
5.9584093,0.827363,0.8422423
5.95847,0.8271116,0.8315251
5.95977,0.8447998,0.8486153
5.959835,0.81893265,0.8132411
5.9631453,0.8243455,0.8281496
5.963245,0.84064806,0.85368955
5.96524,0.83949876,0.8471163
5.9911547,0.84449595,0.8514258
5.9923444,0.82927954,0.8293476
5.99239,0.83320373,0.8386499
5.9925256,0.841756,0.8500994
5.9926105,0.83560634,0.8472126
5.9934,0.84187686,0.8463294
5.993775,0.8372456,0.8380855
5.9939394,0.8512938,0.8517574
5.994495,0.8345359,0.8433197
5.9959993,0.8577506,0.86774844
5.9966245,0.84019524,0.8424448
6.0005994,0.84910864,0.85291326
6.0019197,0.8444577,0.8546167
6.0036397,0.8443222,0.8579223
6.00454,0.8377257,0.84608954
6.0227594,0.8329825,0.841998
6.0323796,0.83175063,0.8408571
6.0325656,0.83697313,0.8429604
6.0326395,0.8598325,0.877884
6.03342,0.8355184,0.84166783
6.0335,0.85256416,0.8560042
6.0337405,0.85239196,0.8592635
6.0337405,0.843814,0.8471936
6.0342703,0.8176183,0.8247333
6.03442,0.8382453,0.847632
6.03659,0.8512742,0.85149217
6.0453,0.8438484,0.837989
6.0453,0.8575358,0.866051
6.0453253,0.8257518,0.8332428
6.0620456,0.8361943,0.8462526
6.07116,0.8413348,0.8520283
6.0719557,0.8486439,0.8523887
6.07264,0.84385425,0.8557393
6.0734205,0.8454117,0.8556745
6.07346,0.8490822,0.8515441
6.0734644,0.84652144,0.8546711
6.0735598,0.83945674,0.84681255
6.0735803,0.85386914,0.8617975
6.0743794,0.83771825,0.8475444
6.074905,0.86498,0.87801486
6.0751,0.8442921,0.8578673
6.0756106,0.8419336,0.8428692
6.07573,0.8571322,0.86750394
6.076195,0.8533002,0.85538465
6.07645,0.8644648,0.8757783
6.0780497,0.83975875,0.8442717
6.08207,0.83770716,0.8391684
6.0842204,0.83497185,0.84539175
6.0844107,0.84682494,0.8423248
6.0856805,0.8344815,0.8500718
6.1026406,0.842174,0.85063964
6.111,0.85765177,0.8636779
6.11174,0.85159034,0.85077685
6.1124606,0.85412276,0.8568967
6.1132455,0.84187573,0.85297626
6.1135993,0.8619577,0.8642139
6.11406,0.8680643,0.8820792
6.1146154,0.84113294,0.85180134
6.115005,0.8475564,0.8563097
6.1151004,0.84557056,0.8473079
6.1156306,0.87269014,0.87972903
6.1158795,0.8516492,0.85539085
6.11966,0.8448896,0.85174733
6.1204,0.85982996,0.87330955
6.1237206,0.83974457,0.84983593
6.1251554,0.8396783,0.85444987
6.1356897,0.82917756,0.8256483
6.1487894,0.8840083,0.89248616
6.15189,0.8420508,0.8476248
6.152,0.8616487,0.86875045
6.152535,0.8475461,0.8465295
6.1531496,0.86572325,0.868254
6.1534,0.86467993,0.8707521
6.15377,0.85480064,0.864227
6.15414,0.8511605,0.85798067
6.15496,0.86665523,0.87226814
6.1560006,0.86633503,0.87582785
6.1578403,0.8496413,0.85596305
6.1584005,0.8485147,0.8528003
6.1606297,0.8648397,0.8775032
6.1647754,0.86033845,0.8689223
6.1766157,0.8661494,0.8700941
6.1828256,0.8509328,0.8592762
6.19112,0.85993385,0.85937554
6.1924505,0.8617747,0.8613216
6.1924505,0.84668154,0.852248
6.193165,0.8752375,0.8942029
6.1932254,0.8547878,0.86012024
6.1937494,0.86935085,0.87239236
6.19384,0.86258334,0.86768657
6.194035,0.8648605,0.8705094
6.194275,0.8502722,0.8601996
6.1955056,0.86274165,0.8643326
6.1958003,0.8623452,0.87061274
6.19606,0.8506829,0.8592488
6.1963396,0.8670817,0.8671508
6.1990805,0.8538475,0.86059016
6.2008004,0.869375,0.8829659
6.2030406,0.85177046,0.85513765
6.20335,0.8533984,0.85597396
6.2047753,0.8654234,0.8732712
6.2298098,0.86625344,0.8718819
6.2319403,0.86538005,0.874837
6.232235,0.8552371,0.8633843
6.2328196,0.8532932,0.85409874
6.2329793,0.8599303,0.86434764
6.2338405,0.8609814,0.8717186
6.23402,0.85998595,0.8666326
6.234345,0.87545013,0.8889378
6.23677,0.88465655,0.892084
6.2370496,0.880553,0.89174074
6.2406607,0.8680867,0.87493867
6.241345,0.8741418,0.87815636
6.2425394,0.8587971,0.86275905
6.2489653,0.8661636,0.8705738
6.25042,0.87742794,0.8823655
6.26178,0.8591719,0.8677439
6.2714305,0.86836046,0.8680516
6.2727957,0.87918246,0.8900746
6.2730556,0.86007226,0.86795384
6.2735944,0.860799,0.87075675
6.27362,0.866078,0.875803
6.2739553,0.867671,0.86902654
6.2740793,0.8686401,0.87588793
6.27428,0.8654544,0.87621975
6.2745004,0.864467,0.8710039
6.2746305,0.8741118,0.8837634
6.27467,0.8606489,0.8686354
6.2747455,0.87659496,0.88448554
6.2748,0.8673533,0.8729508
6.2782207,0.86287725,0.86893386
6.28064,0.8761875,0.88997
6.2821302,0.87314266,0.88268703
6.2843747,0.8732945,0.88190395
6.2918005,0.88285285,0.8865497
6.2962694,0.87740225,0.88223815
6.3024144,0.8633014,0.87208796
6.31279,0.87452906,0.8831226
6.31282,0.86959034,0.8799445
6.3128805,0.86616683,0.87372285
6.31324,0.8675437,0.8724424
6.3134604,0.8815735,0.88454205
6.3135753,0.85986453,0.86739486
6.31358,0.87034607,0.8752705
6.3137794,0.8686218,0.8752378
6.3138394,0.8745638,0.8777283
6.3139,0.86952615,0.88062125
6.31416,0.87871444,0.88806236
6.3162694,0.87456363,0.88359755
6.31649,0.88284045,0.8918879
6.3242693,0.8631831,0.87223667
6.3245006,0.8671051,0.8712258
6.32671,0.86523396,0.86471295
6.3312044,0.8855797,0.8905274
6.34277,0.8686286,0.8763927
6.3515806,0.87717444,0.87668663
6.3520594,0.87246376,0.8830071
6.3538594,0.8668295,0.8679057
6.3539605,0.8705952,0.87830967
6.35455,0.8722569,0.8769539
6.3546343,0.88632995,0.88870317
6.35466,0.87281966,0.87963563
6.3548594,0.88315433,0.8924818
6.3556795,0.89477134,0.90416723
6.3558893,0.87843233,0.88947874
6.3561206,0.8832506,0.8827103
6.360375,0.87148297,0.87843853
6.3606696,0.86537695,0.859404
6.3613005,0.8822733,0.8870893
6.3632503,0.87079585,0.8740752
6.3637304,0.87082726,0.87560695
6.3649054,0.8675362,0.8808356
6.36515,0.8787033,0.8732886
6.3681903,0.878202,0.883498
6.3832006,0.87268424,0.88069654
6.3923697,0.88330764,0.88788974
6.392735,0.87161726,0.8723222
6.3932695,0.88513184,0.8915084
6.3935094,0.8799631,0.8895824
6.39376,0.8855301,0.89669937
6.39386,0.8821515,0.8863907
6.3939204,0.879686,0.88548726
6.3949804,0.8923791,0.9051183
6.3961797,0.8743399,0.88108534
6.39666,0.9003166,0.9083215
6.3987603,0.8748692,0.8781429
6.40078,0.89092886,0.9043943
6.403645,0.8827136,0.8921157
6.4042506,0.87676996,0.87869596
6.40498,0.87271106,0.881176
6.406129,0.87271357,0.8853378
6.40717,0.8743575,0.8737521
6.43047,0.8884821,0.8932431
6.432069,0.88556576,0.88533443
6.4329996,0.88110113,0.8845263
6.433735,0.8852356,0.89373237
6.4338994,0.8933108,0.9006382
6.4342604,0.8741812,0.8808153
6.43436,0.88215643,0.8881847
6.4347997,0.8908406,0.90114146
6.4351,0.8829918,0.89044195
6.435706,0.89342463,0.9012099
6.43647,0.9026639,0.91235226
6.444935,0.88966095,0.89922816
6.45158,0.89835113,0.9026391
6.4725,0.8832397,0.8804746
6.4725995,0.88229436,0.89013946
6.4730196,0.88416123,0.8915499
6.47403,0.885987,0.89242774
6.474229,0.89433295,0.90540284
6.4744,0.8823129,0.88942486
6.4747396,0.8986677,0.90606284
6.4758344,0.8830348,0.88970584
6.476981,0.8915597,0.9008038
6.4815702,0.89378536,0.8991453
6.483375,0.8957112,0.90259963
6.4835443,0.89087135,0.9007016
6.4842906,0.8845644,0.88635105
6.487069,0.8838832,0.8826909
6.49141,0.9010592,0.9066337
6.5116305,0.8909751,0.90036774
6.5117106,0.897522,0.90709615
6.5122404,0.89408594,0.89392436
6.512875,0.89293396,0.9019942
6.51318,0.8940995,0.90189856
6.5132494,0.90014285,0.9090294
6.5136495,0.9063163,0.9264485
6.5137644,0.88809085,0.894685
6.51382,0.8857909,0.88602257
6.5145,0.90612674,0.92329735
6.5152006,0.90305656,0.9048484
6.5154,0.90070003,0.91247886
6.5155797,0.8962647,0.8991682
6.5159,0.8986435,0.8981778
6.5159106,0.8955879,0.90598565
6.5187693,0.888568,0.8907051
6.5188146,0.8896579,0.89462084
6.520959,0.89815056,0.90308195
6.5215755,0.90185076,0.9172598
6.5232096,0.8989482,0.9065185
6.52446,0.8887564,0.8934652
6.525425,0.8945901,0.90346
6.5257406,0.87324387,0.8803078
6.5433,0.89060163,0.89765
6.5491405,0.9167807,0.9317738
6.550811,0.9001767,0.9059676
6.5521307,0.903367,0.91137064
6.552665,0.89713943,0.9060107
6.5530896,0.89248204,0.88895005
6.55312,0.89579314,0.90515363
6.554139,0.88793695,0.8940392
6.5542254,0.9109718,0.92735356
6.55442,0.90591055,0.9133725
6.554429,0.90063846,0.9055372
6.555,0.8957843,0.90309215
6.5551996,0.8947699,0.8961083
6.5553007,0.9061518,0.91651946
6.5563593,0.8925335,0.8983801
6.5569906,0.898947,0.90274113
6.5612407,0.90535873,0.91144043
6.5612993,0.90616304,0.921478
6.5617704,0.90206254,0.90715414
6.562695,0.9030069,0.9103963
6.5688353,0.8993192,0.9051315
6.571601,0.9085809,0.9146571
6.59275,0.89721614,0.8931101
6.59312,0.90114146,0.90932065
6.593395,0.9,0.9023426
6.5936003,0.90473205,0.9116522
6.5941095,0.9020925,0.90928537
6.5942698,0.8989715,0.90297216
6.5944705,0.9016044,0.9057624
6.59457,0.9006641,0.91156393
6.59486,0.90695494,0.912579
6.594901,0.8972803,0.9018553
6.5952044,0.900537,0.90731806
6.5955005,0.89965427,0.90051776
6.5961847,0.9035083,0.9142199
6.596645,0.89732254,0.9027049
6.5985103,0.8967841,0.89901954
6.6001744,0.89988065,0.9099273
6.60141,0.9102396,0.9257305
6.6014795,0.90921146,0.91560584
6.6045604,0.8983315,0.9023103
6.60461,0.8973247,0.8995655
6.6117144,0.9139799,0.91866153
6.6295652,0.9242704,0.9396377
6.632621,0.9054225,0.91431236
6.63306,0.89958435,0.89943224
6.6332593,0.9005054,0.90782005
6.634179,0.9072823,0.9134297
6.6342807,0.90766084,0.9122544
6.6343393,0.9031763,0.9094942
6.6343756,0.91884285,0.93552035
6.6344995,0.91400653,0.9217982
6.63475,0.9161194,0.9290818
6.6357107,0.91622716,0.91847306
6.6392794,0.9019539,0.9032603
6.645524,0.90031564,0.9112832
6.6495204,0.90815103,0.91378915
6.6516,0.9172952,0.92263746
6.6707,0.9134711,0.9185811
6.6719594,0.9123235,0.91856396
6.67342,0.91112167,0.91257364
6.6734395,0.9098424,0.9176633
6.673539,0.9088101,0.91869575
6.6735997,0.906128,0.91223484
6.67429,0.91088706,0.9175706
6.6745496,0.91582155,0.9269498
6.6748395,0.91880536,0.9207765
6.6759996,0.9169361,0.9287036
6.67627,0.9134485,0.91652054
6.6814,0.90830374,0.91352516
6.6815,0.9181511,0.93420273
6.68156,0.9174045,0.9238819
6.6839795,0.91547525,0.92787373
6.684739,0.9067897,0.9111278
6.710575,0.9123168,0.9189871
6.7124796,0.9173669,0.9229854
6.71328,0.9111316,0.9180286
6.7134657,0.91414326,0.9228168
6.713535,0.90848637,0.9084361
6.71471,0.9137246,0.91870004
6.71542,0.9237563,0.9266718
6.7157297,0.92823374,0.94049543
6.7167807,0.9271226,0.9417333
6.71695,0.92186356,0.9314263
6.7211,0.921568,0.9383823
6.721801,0.90833914,0.9002489
6.7231793,0.9191422,0.9318337
6.72438,0.91172755,0.9144789
6.72522,0.9092561,0.9162276
6.726899,0.9107035,0.9092961
6.74942,0.93489516,0.95133984
6.7528,0.91676515,0.9200977
6.7529798,0.91463405,0.9229228
6.7530947,0.9149946,0.92090464
6.753211,0.91348696,0.9128614
6.7545004,0.9234664,0.92914164
6.754676,0.91908777,0.9229851
6.7547994,0.92656887,0.94100094
6.7551694,0.92685205,0.9354421
6.7554007,0.9242364,0.93559724
6.757766,0.9267709,0.93541735
6.758255,0.9165919,0.9198831
6.759025,0.91370183,0.915679
6.760949,0.91669023,0.9221306
6.7615004,0.9254764,0.9321243
6.7617,0.922628,0.9270205
6.7622843,0.91355443,0.9047827
6.7635,0.9231905,0.93001586
6.76564,0.91401035,0.9206053
6.7656703,0.91398114,0.92417914
6.7658243,0.9066363,0.9119571
6.7666507,0.9008858,0.9070372
6.7668257,0.9279029,0.94059545
6.789901,0.93820894,0.9552879
6.79084,0.92036855,0.92694026
6.7911997,0.9252311,0.93119544
6.7929997,0.92267776,0.93086666
6.79435,0.922251,0.927232
6.7957997,0.93565154,0.9485231
6.8001795,0.92702717,0.94321877
6.8023,0.92760277,0.9310383
6.803979,0.9206356,0.9232947
6.8052297,0.9185433,0.9284072
6.8166394,0.9293718,0.93441504
6.8170004,0.9050489,0.90169764
6.8311,0.9306859,0.9368336
6.8329005,0.92861694,0.9356825
6.83326,0.9274607,0.93416816
6.8333745,0.9305165,0.9372847
6.8341494,0.93586594,0.9466259
6.8341794,0.9258397,0.9287352
6.8343806,0.92598325,0.9306137
6.8348002,0.9271106,0.9377203
6.8349195,0.9267381,0.93235195
6.83604,0.9275196,0.93876404
6.837055,0.94029576,0.95265234
6.837081,0.9284088,0.9388923
6.8404894,0.92636085,0.9346695
6.84277,0.9226666,0.9137695
6.8430853,0.92650807,0.92635745
6.8443403,0.92875785,0.9390629
6.84644,0.9093327,0.91581666
6.8700795,0.9445043,0.96310097
6.8731,0.9245462,0.9284051
6.873565,0.92869335,0.9223713
6.87368,0.93328065,0.93975395
6.8744397,0.9346589,0.9415143
6.8748007,0.934347,0.93859845
6.8750997,0.9308364,0.9365211
6.8752203,0.94018257,0.9599272
6.8754,0.9390415,0.94306844
6.87566,0.93602103,0.9464478
6.8760495,0.9323812,0.94269633
6.8773,0.936262,0.9328751
6.877761,0.932344,0.93665606
6.88034,0.93047124,0.93874353
6.88131,0.9363314,0.9514369
6.8823805,0.9351399,0.93894744
6.88261,0.9297526,0.9304617
6.8839993,0.9327578,0.9432398
6.8861246,0.9321033,0.9424394
6.8868556,0.9401019,0.9528259
6.8871,0.9288193,0.9268814
6.892501,0.94042695,0.9465301
6.90966,0.9476009,0.96695435
6.9127545,0.9342514,0.9376728
6.9132,0.9426111,0.95448774
6.914399,0.9366664,0.9393495
6.9152994,0.94166756,0.95269436
6.9152994,0.9420532,0.952112
6.9156103,0.93888384,0.942192
6.9170995,0.9402369,0.9366748
6.91766,0.9421424,0.9509909
6.91835,0.93797696,0.9409174
6.9194403,0.9368191,0.9427106
6.9203906,0.93521297,0.9428298
6.922985,0.93476343,0.9346442
6.9244,0.9373794,0.94748646
6.92485,0.9403537,0.9520967
6.9250555,0.9341564,0.93664217
6.926075,0.9245279,0.92906624
6.9524393,0.93969274,0.9474793
6.953681,0.94791424,0.9700998
6.9544344,0.94114923,0.94280845
6.9551005,0.94459206,0.95666397
6.955295,0.9452843,0.95626396
6.9557,0.9495484,0.96450067
6.95594,0.93738467,0.9386249
6.9567194,0.9424527,0.95141
6.9583898,0.93760914,0.9407776
6.9619493,0.9357461,0.9270106
6.9622,0.94400835,0.9468109
6.9622197,0.9385499,0.93869954
6.9637995,0.9429958,0.9559899
6.9649744,0.92842925,0.93319815
6.983979,0.9384545,0.9436123
6.9849806,0.9389602,0.938612
6.9890795,0.9530584,0.9746796
6.993035,0.94363606,0.95054644
6.9932356,0.9448545,0.9469572
6.9940753,0.9532142,0.9740758
6.994145,0.94650906,0.9538032
6.99503,0.9415598,0.942565
6.9965296,0.9497592,0.9587588
6.9975896,0.94795555,0.94434816
6.9996,0.9452206,0.9508705
7.00032,0.94361514,0.95096123
7.0056,0.9443287,0.95521754
7.006225,0.94688356,0.95888907
7.0075994,0.9499457,0.96508366
7.0227094,0.9423298,0.94760466
7.0240793,0.9433101,0.9427849
7.031661,0.94812965,0.9558195
7.033115,0.9522268,0.9617162
7.0334096,0.9496255,0.9512463
7.036086,0.9509823,0.9550336
7.03627,0.9523361,0.9627958
7.0365553,0.9535922,0.9646849
7.0383997,0.947165,0.94907606
7.0411496,0.9520578,0.96755725
7.0416403,0.95294964,0.9719824
7.0423803,0.95155066,0.9546912
7.0434694,0.94606656,0.9463001
7.0437503,0.9512351,0.9639607
7.0449553,0.947614,0.94978607
7.04504,0.9561139,0.9709291
7.0696406,0.96083367,0.98250765
7.0710707,0.95418054,0.9602548
7.0729795,0.9516301,0.9551327
7.07346,0.95069265,0.95545924
7.07359,0.95631206,0.96590966
7.0742106,0.9525456,0.95698225
7.0746,0.95416564,0.9589925
7.0747843,0.95319915,0.95978576
7.074905,0.9515249,0.95575655
7.0749097,0.9509609,0.9505937
7.07576,0.95224816,0.95233303
7.07597,0.9586107,0.9635152
7.077201,0.9511385,0.9535443
7.0777807,0.9563704,0.95197845
7.078004,0.95423937,0.96403223
7.080001,0.94877136,0.94869745
7.0816393,0.95732,0.9761465
7.08168,0.9523651,0.95647246
7.0829005,0.952417,0.9511169
7.0854,0.9600354,0.97484344
7.08789,0.9514533,0.94871336
7.1100245,0.9652616,0.9864287
7.112915,0.9618699,0.96490765
7.1138906,0.95926416,0.96360373
7.1141653,0.9566423,0.9595973
7.11417,0.9573894,0.96288544
7.11491,0.9602702,0.9661414
7.1157603,0.95956665,0.97085375
7.1193004,0.9531415,0.952714
7.1246495,0.9555506,0.95885956
